uid,title,description,url,audio_url,image_url,collection,vendor,vendor_identifier
6f46b2c1-9f74-4945-a566-d9709209d5fb,cy_audio_news_chunk_1_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_1_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_1_6.vtt
d4850f2a-0fd3-46f7-8bb5-aa4489ed6493,cy_audio_news_chunk_1_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_1_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_1_7.vtt
f4800f7a-3d4e-48d6-a410-efaba74fef89,cy_audio_news_chunk_1_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_1_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_1_8.vtt
3e3fa40f-7214-4b14-8bfc-e233803f1394,cy_audio_news_chunk_1_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_1_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_1_9.vtt
d47f0ed3-a4af-47dc-a18e-3f080237204f,cy_audio_news_chunk_2_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_1.vtt
ad513487-11ee-498a-9b5d-4c7cef93c5f4,cy_audio_news_chunk_2_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_10.vtt
3de03514-a2bb-4e5b-9160-086302ddfc50,cy_audio_news_chunk_2_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_11.vtt
7630973c-38be-41d8-a21d-d43eaad30198,cy_audio_news_chunk_2_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_12.vtt
2fd8105b-cef5-4834-9f02-c485cfcdf8d8,cy_audio_news_chunk_2_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_13.vtt
68ef63f0-5953-40bb-9d34-80e886680264,cy_audio_news_chunk_2_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_14.vtt
75369106-971f-462a-bdab-f7c1e78233d2,cy_audio_news_chunk_2_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_15.vtt
ad0a6e44-e8bd-49fe-b0a4-149fb65cb6fa,cy_audio_news_chunk_2_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_16.vtt
aed5a75d-86cb-47ae-ac1d-45f36bafe70a,cy_audio_news_chunk_2_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_17.vtt
5c2227dd-b490-4e8e-9ca7-28c7957f5cce,cy_audio_news_chunk_2_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_18.vtt
27f084b6-02b9-4808-9720-de2bd8aedd62,cy_audio_news_chunk_2_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_19.vtt
f227aca7-f352-4b4f-8c33-e8f7ca1b5f31,cy_audio_news_chunk_2_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_2.vtt
b90d9cd0-a253-4c31-8531-a9143292b1e0,cy_audio_news_chunk_2_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_20.vtt
adbfb4eb-7360-435a-ab14-fc76bc2dc7c9,cy_audio_news_chunk_2_21,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_21.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_21.vtt
aaa5ac61-aeef-46dc-85d9-db14992a0a9b,cy_audio_news_chunk_2_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_3.vtt
fc309c1e-a666-4597-a677-3e54d57ac4fc,cy_audio_news_chunk_2_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_4.vtt
041f13c8-43c9-468c-a3e5-20e0ad05738c,cy_audio_news_chunk_2_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_5.vtt
2d7799a6-ccac-4f7f-9a7f-f9bc4c95fc76,cy_audio_news_chunk_2_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_6.vtt
2694a1e7-483b-4119-9785-152e8800d8e9,cy_audio_news_chunk_2_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_7.vtt
4c167725-0265-442b-af85-7b69a1fe7038,cy_audio_news_chunk_2_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_8.vtt
8c7410be-dadc-47cb-937b-999cad0b0aff,cy_audio_news_chunk_2_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_2_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_2_9.vtt
d03d5cbc-38a6-463c-841e-7e705feb28de,cy_audio_news_chunk_3_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_1.vtt
624eaf99-2180-433e-9cdc-461794d3b69f,cy_audio_news_chunk_3_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_10.vtt
a8742629-594a-4bec-a927-fa3f4587f134,cy_audio_news_chunk_3_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_11.vtt
bde20192-bc44-4aae-85c8-b18e2a88ef8f,cy_audio_news_chunk_3_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_12.vtt
513f04d2-d2d7-4094-a1bc-1e75f7f07d6b,cy_audio_news_chunk_3_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_13.vtt
d5233708-c6bd-48f0-b85c-72fe3f6ff673,cy_audio_news_chunk_3_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_14.vtt
b61d89ea-48a5-4d5a-b86b-df1273a3edfc,cy_audio_news_chunk_3_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_15.vtt
2b1b050d-6611-4df3-b4fc-d06ba590ea8e,cy_audio_news_chunk_3_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_16.vtt
f1b965ec-1b6f-43e9-9b51-ea3cb6b8c87f,cy_audio_news_chunk_3_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_17.vtt
31c3ee5c-b899-4854-91f2-72433cb3e2de,cy_audio_news_chunk_3_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_18.vtt
2652a25c-149d-4da5-98f9-f8995c17c493,cy_audio_news_chunk_3_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_19.vtt
0a71f96f-64f1-4d36-b892-f5e0bbfc2144,cy_audio_news_chunk_3_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_2.vtt
36ff3a63-d913-4e6a-aca1-f20f7e802541,cy_audio_news_chunk_3_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_20.vtt
e0cc19b6-18c7-4214-b04f-f80868d6347d,cy_audio_news_chunk_3_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_3.vtt
d923e468-1bec-438b-94c4-ea12cb3fda58,cy_audio_news_chunk_3_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_4.vtt
d20e9f3e-77cf-45d6-92a7-eb047b683067,cy_audio_news_chunk_3_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_5.vtt
a087f411-7d6a-4d3a-a539-45060052ad6b,cy_audio_news_chunk_3_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_6.vtt
8d40e977-20d3-445f-bdde-125e83c875f0,cy_audio_news_chunk_3_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_7.vtt
eab74810-7d21-4407-96ed-04fbea6ffa35,cy_audio_news_chunk_3_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_8.vtt
19229d92-3067-4639-a082-4a6ccbae0064,cy_audio_news_chunk_3_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_3_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_3_9.vtt
4c4c089f-6c06-45fb-92c0-3c6ff66d1f52,cy_audio_news_chunk_4_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_1.vtt
00d177e8-39c5-49ac-b380-9ec0cbe1fe54,cy_audio_news_chunk_4_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_10.vtt
131059d3-ac3c-4516-8246-3aa928dd548e,cy_audio_news_chunk_4_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_11.vtt
e9eb5e57-78ae-4a28-9dc2-db6c48ede682,cy_audio_news_chunk_4_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_12.vtt
1446a10c-b114-4e08-8d90-c1f1f7cf1192,cy_audio_news_chunk_4_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_13.vtt
3b1a6efb-2ba3-48d2-979f-61d49f95c746,cy_audio_news_chunk_4_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_14.vtt
e6e04a22-55b3-4e54-b621-b59daadc559d,cy_audio_news_chunk_4_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_15.vtt
2e6fc9d8-7fd2-4f75-8981-4bcc23c34da2,cy_audio_news_chunk_4_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_16.vtt
7dbcce17-6d0d-4f6f-8906-ea4a5f18eddb,cy_audio_news_chunk_4_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_17.vtt
871cf863-d969-4c9b-8b26-2fbfb438052f,cy_audio_news_chunk_4_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_18.vtt
652c5c87-399f-480b-ba8a-ac0f068148ec,cy_audio_news_chunk_4_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_2.vtt
dc453250-1100-44b2-807f-6ea4cd929cf0,cy_audio_news_chunk_4_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_3.vtt
319ad049-f0ca-40fa-b564-683bdc4c2fef,cy_audio_news_chunk_4_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_4.vtt
3d031fca-7a9e-4b2f-b6b8-cfa2b7bbc218,cy_audio_news_chunk_4_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_5.vtt
98f6e1f5-84f4-441e-9afd-a5ac532b8a48,cy_audio_news_chunk_4_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_6.vtt
f5a0a631-4018-4efa-86fb-710fbb81a88f,cy_audio_news_chunk_4_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_7.vtt
6a4ad2f3-1f4c-4db2-9bfe-ee11267829b2,cy_audio_news_chunk_4_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_8.vtt
fb1af1fa-dcf0-48c5-ac71-ad6d0a754864,cy_audio_news_chunk_4_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_4_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_4_9.vtt
6c76ed2b-fd6c-49dd-927e-8eab85362faa,cy_audio_news_chunk_5_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_1.vtt
6a1c2f4d-63e1-41d6-988e-1a62e308b113,cy_audio_news_chunk_5_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_10.vtt
786b7a07-088b-4fbb-add8-053efcebb10c,cy_audio_news_chunk_5_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_11.vtt
839759af-e53a-4399-9858-062ef5a563b5,cy_audio_news_chunk_5_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_12.vtt
66ba754f-dd88-4897-a684-f4717fa4206c,cy_audio_news_chunk_5_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_13.vtt
fdd1bb41-cb58-47a1-b68e-8261f44a1477,cy_audio_news_chunk_5_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_14.vtt
3d94d21d-f51d-420b-964d-f7c815e648bc,cy_audio_news_chunk_5_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_15.vtt
4e466381-05c3-4928-892e-fe48fe8bc4a3,cy_audio_news_chunk_5_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_16.vtt
e674c884-615e-474f-8447-6685ca9e0551,cy_audio_news_chunk_5_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_17.vtt
03c4ca0c-6e3a-46a1-8a61-367f0ffceac5,cy_audio_news_chunk_5_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_18.vtt
1b3b4c0f-1bdf-4f44-b664-78c1a73cf92f,cy_audio_news_chunk_5_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_19.vtt
6a47b6e7-d3b0-4dc3-a5ec-04cffdd61c3d,cy_audio_news_chunk_5_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_2.vtt
4dca9c93-c806-4481-8faa-bbd2cae598ac,cy_audio_news_chunk_5_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_20.vtt
59ca3471-0934-4207-a9d1-194771a24884,cy_audio_news_chunk_5_21,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_21.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_21.vtt
091b7eda-2949-4c5a-8184-423bb1a9d731,cy_audio_news_chunk_5_22,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_22.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_22.vtt
45a4f0f9-9602-4f83-b3c1-ab40447c41aa,cy_audio_news_chunk_5_23,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_23.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_23.vtt
500f31bb-4de8-4b9f-a996-20a9d7394679,cy_audio_news_chunk_5_24,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_24.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_24.vtt
54b0f4c9-6b55-479d-ad1f-43a7c9633266,cy_audio_news_chunk_5_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_3.vtt
06d30e75-562a-4640-b843-554011c3a7a0,cy_audio_news_chunk_5_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_4.vtt
e89eae89-5f7d-4389-ac1d-e417b4df192a,cy_audio_news_chunk_5_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_5.vtt
86fc18c5-f54d-4a9d-927a-c3142d7cebfb,cy_audio_news_chunk_5_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_6.vtt
8adc01a2-329a-4959-be55-b5b542042295,cy_audio_news_chunk_5_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_7.vtt
1f3a80b6-fe21-49ce-9e06-8ac23e5a87ee,cy_audio_news_chunk_5_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_8.vtt
b4569d16-167c-4d00-a9c7-f580293c4c46,cy_audio_news_chunk_5_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_5_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_5_9.vtt
8bee8540-51bc-4629-b74e-38281a83e46f,cy_audio_news_chunk_6_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_1.vtt
b1fe6776-019a-4c48-8534-67c1c26ec8f2,cy_audio_news_chunk_6_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_10.vtt
43301dd9-bc16-4afb-a488-a59e8211c25f,cy_audio_news_chunk_6_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_11.vtt
25231697-6adf-409c-b1d0-5e76b9be2bfa,cy_audio_news_chunk_6_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_12.vtt
1d1c02f7-9523-41f6-9be6-964ab995ac18,cy_audio_news_chunk_6_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_13.vtt
